timestamp,AE_z_001,AE_z_002,AE_z_003,AE_z_004,AE_z_005,AE_z_006,AE_z_007,AE_z_008,AE_z_009,AE_z_010,AE_z_011,AE_z_012,AE_z_013,AE_z_014,AE_z_015,AE_z_016,AE_z_017,AE_z_018,AE_z_019,AE_z_020,AE_z_021,AE_z_022,AE_z_023,AE_z_024,AE_z_025,AE_z_026,AE_z_027,AE_z_028,AE_z_029,AE_z_030,AE_z_031,AE_z_032,AE_z_033,AE_z_034,AE_z_035,AE_z_036,AE_z_037,AE_z_038,AE_z_039,AE_z_040,AE_z_041,AE_z_042,AE_z_043,AE_z_044,AE_z_045,AE_z_046,AE_z_047,AE_z_048,AE_z_049,AE_z_050,AE_z_051,AE_z_052,AE_z_053,AE_z_054,AE_z_055,AE_z_056,AE_z_057,AE_z_058,AE_z_059,AE_z_060,AE_z_061,AE_z_062,AE_z_063,AE_z_064
2022-09-03 10:00:00+00:00,0.2197783,-0.068470344,0.10586357,0.20083037,-0.18288657,-0.03695956,-0.09217776,-0.14307606,0.090717524,0.14730157,-0.24019489,0.17976809,-0.13356066,0.073604956,-0.027215185,0.10762202,0.108120196,0.190945,0.21547264,0.11787609,0.04958696,-0.12544705,0.07093456,0.0046719667,-0.09064351,-0.05278264,0.09167723,-0.109832495,0.008559395,-0.02788499,0.04147833,0.047254615,0.0045577846,0.034104384,-0.103206575,-7.716566e-05,-0.11412696,-0.3488318,-0.24462713,-0.28345132,-0.22068764,0.07461691,-0.28704107,0.10838348,-0.107573286,-0.13091823,-0.020493153,-0.057715602,-0.06788105,0.1931901,0.0881269,0.09314321,-0.34439322,0.26812458,-0.16879088,0.14655268,0.074661344,-0.14224811,0.06448974,-0.12555233,-0.2168582,0.15379097,-0.036934208,-0.055164047
2022-09-03 11:00:00+00:00,0.22211637,-0.06677136,0.10560701,0.20226654,-0.18312708,-0.03793934,-0.09186815,-0.14398617,0.092885405,0.1487662,-0.24098271,0.18055108,-0.13529634,0.07483438,-0.028429674,0.10683041,0.10872973,0.1926516,0.21583349,0.11851335,0.048537895,-0.1251835,0.07205922,0.0050620753,-0.0912402,-0.053750247,0.09155836,-0.11049963,0.00916408,-0.027601395,0.041451592,0.04708869,0.0038010664,0.03436986,-0.10285148,0.0012180731,-0.11447572,-0.35013834,-0.24558306,-0.28478283,-0.22320825,0.07506767,-0.28751284,0.10896729,-0.10742852,-0.13200185,-0.021230478,-0.05869201,-0.068108454,0.19299284,0.08932631,0.093752176,-0.34531066,0.26868868,-0.16885734,0.14674678,0.074713916,-0.14156422,0.06443212,-0.12478169,-0.2191421,0.15440805,-0.037088513,-0.055704616
2022-09-03 12:00:00+00:00,0.22462799,-0.065180615,0.105595335,0.20337512,-0.18379301,-0.038479224,-0.09098658,-0.14458115,0.09491727,0.1498194,-0.24250636,0.1813297,-0.13689126,0.07618381,-0.030193621,0.10638973,0.11033415,0.19490862,0.21672176,0.11928706,0.047047734,-0.124971524,0.07269015,0.005892722,-0.091951594,-0.055350542,0.0914043,-0.11147573,0.010046121,-0.026887022,0.041719142,0.04663387,0.0027785823,0.034835037,-0.10266954,0.002774313,-0.115927555,-0.35148627,-0.2471744,-0.2868594,-0.2259938,0.0757934,-0.28795183,0.109593585,-0.10761188,-0.13338627,-0.022184055,-0.059276626,-0.068616346,0.19295546,0.09053967,0.09458655,-0.3469182,0.26996666,-0.16869791,0.14710306,0.07538167,-0.14104432,0.06485223,-0.12407686,-0.22201253,0.15524971,-0.03653105,-0.055258043
2022-09-03 13:00:00+00:00,0.22663957,-0.06366238,0.10585424,0.20309843,-0.18507674,-0.038557693,-0.090086445,-0.1447247,0.09663561,0.1494154,-0.2447421,0.18182316,-0.13815008,0.07741517,-0.032396622,0.10789653,0.113177426,0.19800067,0.21808523,0.11992637,0.04570134,-0.1250297,0.072820835,0.007160008,-0.09318484,-0.05788514,0.09111349,-0.11263652,0.010936912,-0.025589738,0.042131513,0.045368493,0.0014231391,0.035133973,-0.10285716,0.0037794784,-0.11842755,-0.35301197,-0.24861693,-0.28937432,-0.22900227,0.076464355,-0.28814155,0.10952751,-0.107821226,-0.13424353,-0.022813696,-0.059239976,-0.07002433,0.19352272,0.0914129,0.095681995,-0.3490912,0.27185935,-0.1680483,0.1482432,0.076550424,-0.14104494,0.06600941,-0.124009654,-0.2249455,0.15634853,-0.035752673,-0.053543724
2022-09-03 14:00:00+00:00,0.2290855,-0.061740275,0.10657578,0.20230405,-0.18688767,-0.03774962,-0.08998717,-0.14390072,0.09799767,0.14766447,-0.24697825,0.18279365,-0.13917394,0.07819182,-0.035361968,0.11071545,0.11734343,0.20137551,0.2198368,0.120603286,0.044502623,-0.12520394,0.07302674,0.00878842,-0.09398016,-0.061475947,0.090806596,-0.1138401,0.012108829,-0.024221174,0.042716954,0.043464974,3.1698495e-05,0.035923317,-0.10328938,0.004197404,-0.120959066,-0.35441646,-0.25035235,-0.29239807,-0.23263392,0.07681161,-0.28790838,0.10913968,-0.10823826,-0.13482253,-0.023264933,-0.059108928,-0.071843,0.19448574,0.092103854,0.09757857,-0.35143748,0.27418348,-0.16692632,0.15038823,0.078095734,-0.14183648,0.06839907,-0.12404284,-0.2279795,0.15790793,-0.035229582,-0.051583327
2022-09-03 15:00:00+00:00,0.23104681,-0.05934831,0.10727994,0.20157242,-0.18866488,-0.036884055,-0.09126739,-0.1429881,0.09909361,0.1462262,-0.24860704,0.18408646,-0.13959457,0.07824716,-0.038169235,0.113632955,0.12099693,0.20500147,0.22128896,0.12068342,0.043932524,-0.12499677,0.07301996,0.0100461,-0.094609454,-0.06462158,0.09104029,-0.11463582,0.01248116,-0.023504207,0.04281155,0.042215504,-0.0007236786,0.036895387,-0.10273565,0.0041433126,-0.12201146,-0.3565973,-0.2517289,-0.2949701,-0.2359468,0.07671344,-0.28757155,0.10872547,-0.108478054,-0.13418843,-0.023205113,-0.05957797,-0.073142245,0.19573535,0.091964155,0.09993373,-0.3529281,0.27623138,-0.16678876,0.15277208,0.07860738,-0.14272764,0.07087722,-0.12419498,-0.23023815,0.15941253,-0.035469733,-0.050756805
2022-09-03 16:00:00+00:00,0.2315455,-0.05772065,0.10796762,0.20041478,-0.1900847,-0.036067963,-0.09317237,-0.14166209,0.09882788,0.14397344,-0.24952334,0.18554416,-0.13928612,0.07729375,-0.03978969,0.11725737,0.124167345,0.20757487,0.2222171,0.11996351,0.044115424,-0.1249358,0.072645016,0.011442376,-0.09501684,-0.0674433,0.09169195,-0.114855275,0.0121048875,-0.023112986,0.04318118,0.041280575,-0.00027057528,0.03809043,-0.102438435,0.0031028613,-0.12191253,-0.35792077,-0.2525508,-0.29697958,-0.23761886,0.07639519,-0.28705704,0.108538896,-0.10845171,-0.13239886,-0.022238944,-0.060025968,-0.074167326,0.19724552,0.09100655,0.10177758,-0.35378847,0.27704602,-0.1668146,0.15533479,0.07918763,-0.14391746,0.07336868,-0.12491721,-0.23107018,0.16062455,-0.036250938,-0.05022026
2022-09-03 17:00:00+00:00,0.23130138,-0.055897713,0.108166136,0.19813718,-0.19120736,-0.034867346,-0.09452346,-0.14019886,0.098748446,0.13998264,-0.24979877,0.18674506,-0.13901074,0.07605718,-0.041340657,0.12246113,0.12782916,0.2094877,0.22261856,0.118807256,0.044415124,-0.1251336,0.072020434,0.013852512,-0.09582826,-0.07045889,0.09199759,-0.11507058,0.011080641,-0.02235119,0.043788765,0.039951336,0.00087497383,0.03959676,-0.10308212,0.001209408,-0.12159642,-0.35800916,-0.2530701,-0.29838562,-0.23864879,0.0759424,-0.2857729,0.1080554,-0.10781981,-0.12971416,-0.020131256,-0.060228065,-0.07593954,0.19853666,0.089896575,0.10286519,-0.35373962,0.27655566,-0.16580632,0.15856569,0.079691306,-0.14547868,0.076367564,-0.1262219,-0.23099561,0.16130134,-0.037434455,-0.04891733
2022-09-03 18:00:00+00:00,0.23121977,-0.054628037,0.10854536,0.19655815,-0.19207576,-0.033754587,-0.09521958,-0.13864511,0.09844814,0.1364992,-0.25010884,0.18830313,-0.13841526,0.07482153,-0.042338178,0.12653694,0.13151208,0.210549,0.22293417,0.11760157,0.04456417,-0.12506917,0.07112502,0.016301228,-0.09576774,-0.073062435,0.09256122,-0.11525413,0.009854294,-0.021867614,0.044774927,0.03907898,0.0024228692,0.041145008,-0.10363279,-0.00017687678,-0.12133726,-0.35767353,-0.25432155,-0.30015972,-0.23892401,0.07567793,-0.28450188,0.1082467,-0.10733329,-0.12741527,-0.01833443,-0.060181573,-0.07701598,0.19956198,0.089011416,0.10367973,-0.35416174,0.27610168,-0.16496697,0.161279,0.080554605,-0.14698564,0.07905269,-0.12741485,-0.2308063,0.1620026,-0.03804387,-0.047737874
2022-09-03 19:00:00+00:00,0.23158468,-0.053391684,0.108891234,0.19537981,-0.19279274,-0.033374414,-0.09604235,-0.13761038,0.0986447,0.1335846,-0.2506411,0.18987928,-0.13833131,0.07418832,-0.042983904,0.13036321,0.1347835,0.21164581,0.2233313,0.116792426,0.04468459,-0.1251024,0.07076352,0.018467141,-0.09585275,-0.07556954,0.09338406,-0.115335084,0.0087830685,-0.021614416,0.045492478,0.03822461,0.0036663972,0.042245157,-0.10416057,-0.0014243647,-0.12098295,-0.3580674,-0.2554547,-0.3017614,-0.23962428,0.075485736,-0.2835104,0.108333394,-0.106671706,-0.125256,-0.01673938,-0.060155302,-0.078078695,0.20045924,0.08848969,0.10480574,-0.35493267,0.2759483,-0.1645056,0.16379155,0.08102688,-0.14826027,0.08133238,-0.1286543,-0.23091166,0.16278593,-0.0389107,-0.047230728
2022-09-03 20:00:00+00:00,0.23235592,-0.05246633,0.10942988,0.19500355,-0.19331211,-0.033170298,-0.096773416,-0.13676926,0.098764926,0.13168335,-0.2509724,0.19156133,-0.13833013,0.07360527,-0.043272614,0.13274291,0.13746479,0.21224609,0.22373787,0.11626264,0.044673115,-0.12512767,0.070559554,0.02020953,-0.09531565,-0.07768081,0.09423537,-0.11543495,0.007979844,-0.021631524,0.046304204,0.037705652,0.004804123,0.043448463,-0.104525566,-0.0022019148,-0.12048101,-0.35833234,-0.25687218,-0.3034155,-0.24010123,0.07530624,-0.2827493,0.108786985,-0.106304914,-0.12387496,-0.015697882,-0.060232706,-0.078527704,0.20121859,0.08818366,0.10589215,-0.3557712,0.2758941,-0.16449967,0.16568746,0.08157115,-0.14917189,0.08314243,-0.12934035,-0.23121841,0.16358033,-0.03945121,-0.047300152
2022-09-03 21:00:00+00:00,0.23405655,-0.05064873,0.10938925,0.19561355,-0.19373366,-0.033193752,-0.097488895,-0.13668117,0.09992103,0.1311619,-0.2512669,0.19307649,-0.13878779,0.073645085,-0.04455495,0.1338633,0.1393897,0.2137675,0.22421117,0.11596213,0.044198066,-0.12488037,0.07090848,0.021458255,-0.09546417,-0.07932049,0.09485544,-0.11576467,0.007246297,-0.021777248,0.04639272,0.037777565,0.005405117,0.044568487,-0.10397437,-0.002263166,-0.119911306,-0.35939866,-0.2581234,-0.30480272,-0.24167109,0.075280964,-0.28234422,0.1092543,-0.10583561,-0.122933075,-0.01508097,-0.061230786,-0.078705266,0.20137584,0.088210404,0.10695648,-0.3560518,0.27611864,-0.16481589,0.16711165,0.08131665,-0.14950056,0.08442679,-0.12936883,-0.23230381,0.16444579,-0.040118672,-0.047899164
2022-09-03 22:00:00+00:00,0.23466702,-0.048527505,0.10885328,0.19442363,-0.19405368,-0.032824323,-0.09820782,-0.13655668,0.10121217,0.12925994,-0.25130752,0.1936874,-0.13905081,0.07358545,-0.04602395,0.13700831,0.14130312,0.21540791,0.22432798,0.11530061,0.043956127,-0.12465231,0.070887215,0.022969974,-0.09667284,-0.08082974,0.09526036,-0.11586511,0.0063414834,-0.021576995,0.045976073,0.037360996,0.00608778,0.045284882,-0.10388878,-0.0032624975,-0.1192463,-0.36028823,-0.25828835,-0.30504045,-0.24305628,0.07524368,-0.2812853,0.108703986,-0.104788736,-0.12076837,-0.013527453,-0.06185002,-0.07982421,0.2014465,0.08784686,0.10775831,-0.35549688,0.2758125,-0.1642555,0.16901018,0.08034873,-0.1501668,0.08609536,-0.13026087,-0.23245724,0.16470942,-0.04138694,-0.04747946
2022-09-03 23:00:00+00:00,0.23576719,-0.04580813,0.108000025,0.19363996,-0.1939938,-0.032422915,-0.099015966,-0.13657627,0.103251144,0.1284031,-0.25049084,0.19414493,-0.13987423,0.07365157,-0.047535136,0.13891762,0.14209783,0.21634322,0.2239807,0.11484712,0.043576956,-0.12391316,0.071588464,0.023688434,-0.09748037,-0.08152184,0.0951739,-0.115912765,0.006147135,-0.021791521,0.045157343,0.03677286,0.0061961524,0.045427553,-0.10367702,-0.0037959144,-0.11768938,-0.36067146,-0.25781518,-0.30429384,-0.24504685,0.075174704,-0.28039896,0.10824524,-0.1038292,-0.11955637,-0.012547988,-0.062874995,-0.08045687,0.20069039,0.08819892,0.10851541,-0.3544502,0.27498665,-0.16311887,0.17040543,0.07911077,-0.15047437,0.0871826,-0.13043419,-0.23245789,0.16457732,-0.04322437,-0.04734703
2022-09-04 00:00:00+00:00,0.23744266,-0.042910893,0.10705213,0.19324048,-0.19378409,-0.032210335,-0.09972724,-0.13690734,0.10565813,0.12797248,-0.2494424,0.19446325,-0.14106888,0.07399197,-0.049205773,0.14026292,0.1424587,0.21706223,0.22355865,0.11474008,0.043001726,-0.123226695,0.07278041,0.024159132,-0.09825429,-0.08207022,0.09489492,-0.11603062,0.0063741766,-0.02200494,0.044244926,0.036189996,0.0061095916,0.045612134,-0.10358689,-0.0041274056,-0.11600893,-0.36091557,-0.25720105,-0.30336615,-0.24739948,0.07510403,-0.27944666,0.10766156,-0.1028105,-0.118815064,-0.011859436,-0.06416948,-0.08108565,0.19962978,0.08891804,0.10908778,-0.3531383,0.27402183,-0.16176793,0.17147101,0.077667594,-0.15051535,0.08803253,-0.13028589,-0.23270328,0.16442063,-0.04512479,-0.047540896
2022-09-04 01:00:00+00:00,0.23915237,-0.04085135,0.10673936,0.19320379,-0.19415772,-0.03230776,-0.10049614,-0.13713156,0.10732907,0.12766275,-0.24975163,0.19499442,-0.14209643,0.07458471,-0.05080139,0.14160752,0.14347756,0.21866882,0.223811,0.115061134,0.042487253,-0.122993454,0.073739015,0.024592338,-0.09903328,-0.08328648,0.09491464,-0.116247,0.006855201,-0.021859076,0.043719463,0.035626706,0.005732421,0.045877952,-0.10342464,-0.0041152313,-0.11571696,-0.36216408,-0.25748336,-0.3038457,-0.24980524,0.0751028,-0.2790625,0.10718791,-0.10233689,-0.118373916,-0.011733998,-0.06488935,-0.08188161,0.19954991,0.089390665,0.110085994,-0.35323432,0.27445412,-0.16130856,0.17254592,0.07695316,-0.15072282,0.08901796,-0.13031767,-0.23394163,0.16486594,-0.04609063,-0.047866054
2022-09-04 02:00:00+00:00,0.24067459,-0.03962145,0.10742461,0.19233952,-0.19547594,-0.031347513,-0.101578325,-0.13624415,0.107359916,0.12495653,-0.2515667,0.19595918,-0.1418859,0.0746693,-0.052904338,0.14509681,0.14709944,0.22105828,0.22516064,0.11557837,0.041893497,-0.12361381,0.07339386,0.026321465,-0.09976372,-0.08637945,0.09577416,-0.11639325,0.007080596,-0.021171534,0.04385805,0.035097297,0.0060944036,0.047444,-0.10375424,-0.0048453957,-0.11710975,-0.36416852,-0.25976872,-0.30612344,-0.25178,0.07503562,-0.27803487,0.10634133,-0.102357686,-0.11671311,-0.010939214,-0.06448721,-0.083543494,0.20075655,0.08873774,0.11211622,-0.3543031,0.2765155,-0.1616328,0.17473714,0.076698884,-0.1522055,0.092005156,-0.13140409,-0.23553787,0.16601485,-0.045823757,-0.047710173
2022-09-04 03:00:00+00:00,0.24221505,-0.038112026,0.10778497,0.19175078,-0.1968633,-0.03099367,-0.102744535,-0.13586104,0.10786742,0.12287218,-0.2538244,0.1968535,-0.14210445,0.0751946,-0.055210486,0.1485208,0.15038964,0.22436732,0.22650598,0.116040885,0.041400947,-0.124109626,0.07341767,0.027727572,-0.101235434,-0.089334965,0.096545614,-0.11658516,0.0071970224,-0.020392396,0.043632016,0.034652572,0.0060646646,0.048422176,-0.1036544,-0.005253814,-0.1186912,-0.36700636,-0.26165584,-0.30846533,-0.25444582,0.07508564,-0.2775451,0.105473205,-0.10222915,-0.11502739,-0.010258328,-0.06440627,-0.085312694,0.20202854,0.088239804,0.114094436,-0.35565662,0.27881917,-0.16216958,0.17686103,0.0762452,-0.1534479,0.094512254,-0.13250853,-0.23758252,0.16728593,-0.045819335,-0.04771485
2022-09-04 04:00:00+00:00,0.24309246,-0.03737127,0.10863493,0.19051936,-0.19852126,-0.029100507,-0.10451977,-0.13417941,0.10624258,0.11914852,-0.2560675,0.19852825,-0.14064233,0.07398929,-0.05716437,0.15341821,0.15515333,0.22710839,0.22831264,0.11549248,0.041180022,-0.124575466,0.071732156,0.029835789,-0.10160141,-0.0932149,0.09833297,-0.11635475,0.00671643,-0.019542394,0.043779753,0.034459993,0.007384341,0.050530747,-0.10351789,-0.006492324,-0.1198025,-0.3692389,-0.26409066,-0.311592,-0.25570744,0.07455527,-0.27637422,0.104497954,-0.10209477,-0.112075105,-0.008871686,-0.06391465,-0.08697675,0.20430592,0.08663659,0.11602251,-0.35725048,0.28124508,-0.1630637,0.17973793,0.07620926,-0.15594983,0.098262936,-0.1340844,-0.23856153,0.16847055,-0.045231204,-0.04756681
2022-09-04 05:00:00+00:00,0.24391164,-0.03675636,0.10874578,0.18891953,-0.19930974,-0.02672483,-0.10571383,-0.1324959,0.104049355,0.11503883,-0.25771466,0.20033464,-0.13894361,0.07193048,-0.058318175,0.15879565,0.15993738,0.2290025,0.2298048,0.113628305,0.040797554,-0.12468508,0.06931474,0.03217552,-0.10167922,-0.09689435,0.100318365,-0.11559391,0.00589123,-0.018497773,0.04352916,0.034480512,0.0093206875,0.0528479,-0.10378319,-0.007992439,-0.11994634,-0.36998945,-0.26562572,-0.3142538,-0.25596285,0.0739637,-0.27482265,0.1035604,-0.100907415,-0.10892455,-0.007020008,-0.0635326,-0.08857587,0.20662642,0.08541365,0.11665283,-0.35859415,0.28273645,-0.16322425,0.18272127,0.07647948,-0.15888202,0.101585865,-0.1355958,-0.23853703,0.16884872,-0.044881593,-0.046743415
